40,39,42,29.3,-96,-96,-96,-96,-96,-96,-96,-96,-96,244
40,40,42,29.4,-96,-96,-96,-96,-96,-96,-96,-96,-96,247
40,40,42,29.4,-96,-96,-96,-96,-96,-96,-96,-96,-96,250
40,40,42,29.4,-96,-96,-96,-96,-96,-96,-96,-96,-96,252
40,40,43,29.5,-96,-96,-96,-96,-96,-96,-96,-96,-96,256
41,40,43,29.5,-96,-96,-96,-96,-96,-96,-96,-96,-96,258
41,41,43,29.5,-96,-96,-96,-96,-96,-96,-96,-96,-96,261
41,41,43,29.5,-96,-96,-96,-96,-96,-96,-96,-96,-96,263
41,41,44,29.6,-96,-96,-96,-96,-96,-96,-96,-96,-96,267
41,41,44,29.6,-96,-96,-96,-96,-96,-96,-96,-96,-96,270
42,41,44,29.6,-96,-96,-96,-96,-96,-96,-96,-96,-96,272
42,42,44,29.7,-96,-96,-96,-96,-96,-96,-96,-96,-96,275
42,42,44,29.7,-96,-96,-96,-96,-96,-96,-96,-96,-96,278
42,42,44,29.7,-96,-96,-96,-96,-96,-96,-96,-96,-96,281
42,42,45,29.7,-96,-96,-96,-96,-96,-96,-96,-96,-96,284
42,42,45,29.7,-96,-96,-96,-96,-96,-96,-96,-96,-96,286
43,42,45,29.8,-96,-96,-96,-96,-95,-96,-96,-96,-96,289
43,43,45,29.9,-96,-96,-96,-96,-95,-96,-96,-96,-96,292
43,43,45,29.9,-96,-96,-96,-96,-96,-96,-96,-96,-96,295
43,43,46,29.9,-96,-96,-96,-96,-96,-96,-96,-96,-96,297
43,43,46,30,-96,-96,-96,-96,-96,-96,-96,-96,-96,300
44,43,46,30,-96,-96,-96,-96,-95,-96,-96,-96,-96,303
44,44,46,30,-96,-96,-96,-96,-95,-96,-96,-96,-96,306
44,44,46,30,-96,-96,-96,-96,-95,-96,-96,-96,-96,308
44,44,47,30,-96,-96,-96,-96,-95,-96,-96,-96,-96,311
44,44,47,30.1,-96,-96,-96,-96,-96,-96,-96,-96,-96,314
45,44,47,30.2,-96,-96,-96,-96,-95,-96,-96,-96,-96,317
45,45,47,30.2,-96,-96,-96,-96,-95,-96,-96,-96,-96,320
45,45,48,30.2,-96,-96,-96,-96,-96,-96,-96,-96,-96,323
45,45,48,30.2,-96,-96,-96,-96,-96,-96,-96,-96,-96,326
45,45,48,30.3,-96,-96,-96,-96,-96,-96,-96,-96,-96,329
46,45,48,30.3,-96,-96,-96,-96,-96,-96,-96,-96,-96,331
46,46,48,30.3,-96,-96,-96,-96,-96,-96,-96,-96,-96,333
46,46,49,30.3,-96,-96,-96,-96,-96,-96,-96,-96,-96,337
46,46,49,30.4,-96,-96,-96,-96,-96,-96,-96,-96,-96,339
46,46,49,30.4,-96,-96,-96,-96,-96,-96,-96,-96,-96,342
47,46,49,30.4,-96,-96,-96,-96,-96,-96,-96,-96,-96,345
47,46,49,30.5,-96,-96,-96,-96,-95,-96,-96,-96,-96,348
47,47,49,30.5,-96,-96,-96,-96,-95,-96,-96,-96,-96,350
47,47,49,30.6,-96,-96,-96,-96,-96,-96,-96,-96,-96,353
47,47,49,30.6,-96,-96,-96,-96,-95,-96,-96,-96,-96,355
47,47,49,30.7,-96,-96,-96,-96,-95,-96,-96,-96,-96,358
47,47,49,30.7,-96,-96,-96,-96,-95,-96,-96,-96,-96,361
47,47,49,30.7,-96,-96,-96,-96,-96,-96,-96,-96,-96,363
47,47,49,30.7,-96,-96,-96,-96,-95,-96,-96,-96,-96,366
47,47,49,30.7,-96,-96,-96,-96,-95,-96,-96,-96,-96,369
47,47,49,30.8,-96,-96,-96,-96,-95,-96,-96,-96,-96,372
47,47,49,30.8,-96,-96,-96,-96,-95,-96,-96,-96,-96,374
47,47,49,30.9,-96,-96,-96,-96,-95,-96,-96,-96,-96,376
47,47,49,30.9,-96,-96,-96,-96,-95,-96,-96,-96,-96,379
47,47,49,30.9,-96,-96,-96,-96,-95,-96,-96,-96,-96,382
48,47,49,30.9,-96,-96,-96,-96,-95,-96,-96,-96,-96,384
48,47,49,30.9,-96,-96,-96,-96,-95,-96,-96,-96,-96,387
48,47,49,31,-96,-96,-96,-96,-95,-96,-96,-96,-96,389
48,47,49,31,-96,-96,-96,-96,-95,-96,-96,-96,-96,392
48,47,49,31,-96,-96,-96,-96,-95,-96,-96,-96,-96,395
48,47,49,31,-96,-96,-96,-96,-95,-96,-96,-96,-96,397
48,48,49,31.1,-96,-96,-96,-96,-95,-96,-96,-96,-96,400
48,48,49,31.2,-96,-96,-96,-96,-95,-96,-96,-96,-96,402
48,48,49,31.3,-96,-96,-96,-96,-95,-96,-96,-96,-96,405
48,48,49,31.3,-96,-96,-96,-95,-95,-96,-96,-96,-96,408
48,48,49,31.3,-96,-96,-96,-96,-95,-96,-96,-96,-96,410
48,48,49,31.3,-96,-96,-96,-95,-95,-96,-96,-96,-96,413
48,48,49,31.3,-96,-96,-96,-95,-95,-96,-96,-96,-96,416
48,48,49,31.4,-96,-96,-96,-95,-95,-96,-96,-96,-96,418
48,48,49,31.4,-96,-96,-96,-96,-95,-96,-96,-96,-96,421
48,48,49,31.4,-96,-96,-96,-95,-95,-96,-96,-96,-96,423
48,48,49,31.4,-96,-96,-96,-95,-95,-96,-96,-96,-96,426
48,48,49,31.5,-96,-96,-96,-95,-95,-96,-96,-96,-96,428
48,48,49,31.5,-96,-96,-96,-96,-95,-96,-96,-96,-96,431
48,48,49,31.6,-96,-96,-96,-96,-95,-96,-96,-96,-96,434
48,48,49,31.6,-96,-96,-96,-95,-95,-96,-96,-96,-96,436
48,48,49,31.7,-96,-96,-96,-95,-95,-96,-96,-96,-96,439
48,48,49,31.7,-96,-96,-96,-95,-95,-96,-96,-96,-96,441
48,48,49,31.7,-96,-96,-96,-95,-95,-96,-96,-96,-96,444
48,48,49,31.8,-96,-96,-96,-95,-95,-96,-96,-96,-96,446
48,48,49,31.8,-96,-96,-96,-95,-95,-96,-96,-96,-96,449
48,48,49,31.8,-96,-96,-96,-96,-95,-96,-96,-96,-96,452
48,48,49,31.9,-96,-96,-96,-95,-95,-96,-96,-96,-96,454
48,48,49,31.9,-96,-96,-96,-95,-95,-96,-96,-96,-96,457
48,48,49,31.9,-96,-96,-96,-95,-95,-96,-96,-96,-96,459
48,48,49,32,-96,-96,-96,-95,-95,-96,-96,-96,-96,462
48,48,49,32.1,-96,-96,-96,-95,-95,-96,-96,-96,-96,464
48,48,49,32.1,-96,-96,-96,-95,-95,-96,-96,-96,-96,467
48,48,49,32.1,-96,-96,-96,-95,-95,-96,-96,-96,-96,469
48,48,49,32.2,-96,-96,-96,-95,-95,-96,-96,-96,-96,471
48,48,49,32.2,-96,-96,-96,-95,-95,-96,-96,-96,-96,474
48,48,49,32.2,-96,-96,-96,-95,-95,-96,-96,-96,-96,476
48,48,49,32.2,-96,-96,-96,-95,-95,-96,-96,-96,-96,479
48,48,49,32.3,-96,-96,-96,-95,-95,-96,-96,-96,-96,481
48,48,49,32.3,-96,-96,-96,-95,-95,-96,-96,-96,-96,484
48,48,49,32.3,-96,-96,-96,-95,-94,-96,-96,-96,-96,486
48,48,49,32.4,-96,-96,-96,-95,-95,-96,-96,-96,-96,489
48,48,49,32.4,-96,-96,-96,-95,-95,-96,-96,-96,-96,491
48,48,49,32.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,494
48,48,49,32.5,-96,-96,-96,-95,-95,-96,-96,-96,-96,496
48,48,49,32.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,499
49,48,49,32.6,-96,-96,-96,-95,-94,-96,-96,-96,-96,501
49,48,49,32.6,-96,-96,-96,-95,-94,-96,-96,-96,-96,504
49,49,49,32.7,-96,-96,-96,-95,-94,-96,-96,-96,-96,507
49,49,49,32.7,-96,-96,-96,-95,-94,-96,-96,-96,-96,509
49,49,49,32.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,511
49,49,49,32.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,514
49,49,49,32.8,-96,-96,-96,-95,-95,-96,-96,-96,-96,517
49,49,49,32.9,-96,-96,-96,-95,-94,-96,-96,-96,-96,519
49,49,49,32.9,-96,-96,-96,-95,-94,-96,-96,-96,-96,522
49,49,49,32.9,-96,-96,-96,-95,-94,-96,-96,-96,-96,524
49,49,49,33,-96,-96,-96,-95,-94,-96,-96,-96,-96,526
49,49,49,33,-96,-96,-96,-95,-94,-96,-96,-96,-96,529
49,49,49,33,-96,-96,-96,-95,-94,-96,-96,-96,-96,532
49,49,49,33.1,-96,-96,-96,-95,-94,-96,-96,-96,-96,534
49,48,49,33.2,-96,-96,-96,-95,-94,-96,-96,-96,-96,537
49,48,49,33.2,-96,-96,-96,-95,-94,-96,-96,-96,-96,539
49,48,49,33.3,-96,-96,-96,-95,-94,-96,-96,-96,-96,541
49,48,49,33.3,-96,-96,-96,-95,-94,-96,-96,-96,-96,544
49,48,49,33.3,-96,-96,-96,-95,-94,-96,-96,-96,-96,546
49,48,49,33.4,-96,-96,-96,-95,-94,-96,-96,-96,-96,549
49,48,49,33.4,-96,-96,-96,-95,-94,-96,-96,-96,-96,551
49,48,49,33.4,-96,-96,-96,-95,-94,-96,-96,-96,-96,553
49,49,49,33.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,556
49,49,49,33.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,558
49,49,49,33.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,561
49,49,49,33.6,-96,-96,-96,-95,-94,-96,-96,-96,-96,563
49,49,49,33.6,-96,-96,-96,-95,-94,-96,-96,-96,-96,566
49,49,49,33.7,-96,-96,-96,-95,-94,-96,-96,-96,-96,568
49,49,49,33.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,571
49,49,49,33.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,573
49,49,49,33.9,-96,-96,-96,-95,-94,-96,-96,-96,-96,575
49,49,49,33.9,-96,-96,-96,-95,-94,-96,-96,-96,-96,578
49,49,49,33.9,-96,-96,-96,-95,-94,-96,-96,-96,-96,580
49,49,49,33.9,-96,-96,-96,-95,-94,-96,-96,-96,-96,583
49,49,49,34,-96,-96,-96,-95,-94,-96,-96,-96,-96,585
49,49,49,34,-96,-96,-96,-95,-94,-96,-96,-96,-96,588
49,49,49,34.1,-96,-96,-96,-95,-94,-96,-96,-96,-96,590
49,49,49,34.1,-96,-96,-96,-95,-94,-96,-96,-96,-96,592
49,49,49,34.1,-96,-96,-96,-95,-94,-96,-96,-96,-96,595
49,49,49,34.2,-96,-96,-96,-95,-94,-96,-96,-96,-96,597
49,49,49,34.2,-96,-96,-96,-95,-94,-96,-96,-96,-96,600
49,49,49,34.2,-96,-96,-96,-95,-94,-96,-96,-96,-96,602
49,49,49,34.3,-96,-96,-96,-95,-94,-96,-96,-96,-96,604
49,49,49,34.4,-96,-96,-96,-95,-94,-96,-96,-96,-96,607
49,49,49,34.4,-96,-96,-96,-95,-94,-96,-96,-96,-96,609
49,49,49,34.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,612
49,49,49,34.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,614
49,49,49,34.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,617
49,49,49,34.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,619
49,49,49,34.6,-96,-96,-96,-95,-94,-96,-96,-96,-96,621
49,49,49,34.6,-96,-96,-96,-95,-94,-96,-96,-96,-96,624
49,49,49,34.6,-96,-96,-96,-95,-94,-96,-96,-96,-96,626
49,49,49,34.6,-96,-96,-96,-95,-94,-96,-96,-96,-96,629
49,49,49,34.7,-96,-96,-96,-95,-94,-96,-96,-96,-96,631
49,49,49,34.7,-96,-96,-96,-95,-94,-96,-96,-96,-96,634
49,49,49,34.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,636
49,49,49,34.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,638
49,49,49,34.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,641
49,49,49,34.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,643
49,49,49,34.9,-96,-96,-96,-95,-94,-96,-96,-96,-96,646
49,49,49,35,-96,-96,-96,-95,-94,-96,-96,-96,-96,648
49,49,49,35.1,-96,-96,-96,-95,-94,-96,-96,-96,-96,650
49,49,49,35.1,-96,-96,-96,-95,-94,-96,-96,-96,-96,652
49,49,49,35.1,-96,-96,-96,-95,-94,-96,-96,-96,-96,655
49,49,49,35.2,-96,-96,-96,-95,-94,-96,-96,-96,-96,657
49,49,49,35.2,-96,-96,-96,-95,-94,-96,-96,-96,-96,659
49,49,49,35.2,-96,-96,-95,-95,-94,-96,-96,-96,-96,662
49,49,49,35.3,-96,-96,-96,-95,-94,-96,-96,-96,-96,665
49,49,49,35.3,-96,-95,-96,-95,-94,-96,-96,-96,-96,667
49,49,49,35.3,-96,-96,-96,-95,-94,-95,-96,-96,-96,669
49,49,49,35.4,-96,-96,-96,-95,-94,-96,-96,-96,-96,671
49,49,49,35.4,-96,-96,-96,-95,-94,-96,-96,-96,-96,673
49,49,49,35.5,-96,-96,-95,-95,-93,-96,-96,-96,-96,676
49,49,49,35.5,-96,-96,-96,-95,-93,-96,-96,-96,-96,678
49,49,49,35.5,-96,-96,-96,-95,-94,-96,-96,-96,-96,681
49,49,49,35.6,-96,-95,-96,-95,-93,-96,-96,-96,-96,683
49,49,49,35.6,-96,-96,-96,-95,-93,-96,-96,-96,-96,686
49,49,49,35.7,-96,-96,-96,-95,-94,-96,-96,-96,-96,688
49,49,49,35.8,-96,-96,-96,-95,-94,-96,-96,-96,-96,691
49,49,49,35.8,-96,-95,-96,-95,-94,-96,-96,-96,-96,693
49,49,49,35.9,-96,-96,-96,-95,-93,-95,-96,-96,-96,695
49,49,50,35.9,-96,-96,-96,-95,-93,-96,-96,-96,-96,697
50,50,51,36,-96,-96,-96,-94,-93,-95,-96,-96,-96,697
50,50,51,36,-96,-96,-96,-95,-93,-96,-96,-96,-96,697
51,50,52,36,-96,-96,-95,-94,-93,-96,-96,-96,-96,697
51,51,53,36.1,-96,-96,-96,-95,-93,-95,-96,-96,-96,697
52,51,53,36.1,-96,-96,-95,-95,-93,-96,-96,-96,-96,697
52,52,54,36.1,-96,-95,-96,-95,-93,-95,-96,-96,-96,697
53,52,54,36.2,-96,-95,-95,-95,-93,-96,-96,-96,-96,697
53,53,55,36.2,-96,-96,-96,-95,-93,-95,-96,-96,-96,697
53,53,55,36.3,-96,-96,-95,-95,-93,-95,-96,-96,-96,697
54,53,56,36.3,-96,-96,-95,-95,-93,-96,-96,-96,-96,697
54,54,56,36.3,-96,-95,-95,-95,-93,-95,-96,-96,-96,697
55,54,57,36.3,-96,-96,-95,-94,-93,-96,-96,-96,-96,697
55,54,57,36.4,-96,-95,-96,-94,-93,-96,-96,-96,-96,695
55,55,57,36.4,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
55,55,58,36.4,-96,-95,-96,-95,-93,-96,-96,-96,-96,697
56,55,58,36.5,-96,-95,-95,-94,-93,-96,-96,-96,-96,697
56,56,58,36.5,-96,-95,-95,-95,-93,-95,-96,-96,-96,697
56,56,59,36.6,-96,-96,-96,-94,-93,-95,-96,-96,-96,697
57,56,59,36.6,-96,-95,-95,-95,-93,-96,-96,-96,-96,697
57,57,59,36.7,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
57,57,60,36.7,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
58,57,60,36.8,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
58,57,60,36.8,-96,-96,-95,-94,-93,-95,-96,-96,-96,697
58,58,61,36.8,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
58,58,61,36.8,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
59,58,61,36.9,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
59,59,61,36.9,-96,-95,-95,-95,-93,-95,-96,-96,-96,697
59,59,62,36.9,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
60,59,62,36.9,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
60,59,62,37,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
60,60,62,37,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
60,60,62,37,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
61,60,63,37,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
61,60,63,37.1,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
61,61,63,37.1,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
61,61,64,37.2,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
61,61,63,37.3,-96,-95,-95,-94,-93,-95,-96,-96,-96,695
62,61,63,37.3,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
62,61,64,37.3,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
62,62,64,37.4,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
63,62,64,37.4,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
63,62,65,37.5,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
63,62,65,37.5,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
63,62,65,37.5,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
64,63,65,37.6,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
64,63,65,37.6,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
64,63,66,37.7,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
64,63,66,37.7,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
64,64,66,37.7,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
64,64,66,37.8,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
65,64,67,37.8,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
65,64,67,37.9,-95,-95,-95,-94,-93,-95,-96,-96,-96,697
65,64,67,37.9,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
65,65,67,38,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
65,65,68,38,-95,-95,-95,-94,-93,-95,-96,-96,-96,697
66,65,68,38,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
66,65,68,38.1,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
66,66,68,38.1,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
66,66,68,38.1,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
66,66,69,38.2,-96,-95,-95,-94,-93,-95,-95,-96,-96,697
67,66,69,38.2,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
67,66,69,38.2,-95,-95,-95,-94,-93,-95,-96,-96,-96,697
67,67,69,38.3,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
67,67,69,38.3,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
67,67,70,38.3,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
68,67,70,38.4,-95,-95,-95,-94,-93,-95,-96,-96,-96,697
68,67,70,38.4,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
68,68,70,38.5,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
68,68,70,38.5,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
68,68,71,38.6,-95,-95,-95,-94,-93,-95,-95,-96,-96,697
69,68,71,38.6,-95,-95,-95,-94,-93,-95,-95,-96,-96,697
69,68,71,38.7,-95,-95,-95,-94,-93,-95,-95,-96,-96,697
69,69,71,38.8,-96,-95,-95,-94,-93,-94,-96,-96,-96,697
69,69,71,38.8,-96,-95,-95,-94,-93,-95,-96,-96,-96,697
69,69,72,38.8,-95,-95,-95,-94,-93,-95,-95,-96,-96,697
70,69,72,38.9,-95,-95,-95,-94,-93,-95,-95,-96,-96,697
69,69,72,38.9,-95,-95,-95,-94,-93,-95,-95,-96,-96,664
70,69,72,39,-95,-95,-95,-94,-93,-94,-95,-96,-96,695
70,69,72,39,-95,-95,-95,-94,-93,-94,-95,-96,-96,697
70,70,72,39,-95,-95,-95,-94,-93,-94,-95,-96,-96,697
71,70,72,39.1,-95,-95,-95,-94,-93,-94,-95,-96,-96,697
71,70,73,39.1,-95,-95,-95,-94,-93,-95,-95,-96,-96,697
71,70,73,39.1,-95,-95,-95,-94,-93,-94,-95,-96,-96,697
71,70,73,39.2,-95,-95,-95,-94,-92,-95,-95,-96,-96,697
71,71,73,39.2,-95,-95,-95,-94,-92,-94,-95,-95,-96,697
71,71,73,39.3,-95,-95,-95,-94,-92,-95,-95,-96,-96,697
71,71,74,39.3,-95,-95,-95,-94,-92,-94,-95,-95,-96,697
72,71,74,39.4,-95,-95,-94,-94,-92,-94,-95,-95,-96,697
72,71,74,39.4,-95,-95,-95,-94,-92,-94,-95,-96,-96,697
72,72,74,39.5,-95,-95,-95,-94,-92,-94,-95,-95,-96,697
72,72,74,39.5,-95,-95,-95,-94,-92,-94,-95,-95,-96,697
72,72,74,39.6,-95,-95,-94,-94,-92,-94,-95,-95,-96,697
73,72,75,39.6,-95,-95,-95,-93,-92,-94,-95,-95,-96,697
73,72,75,39.7,-95,-95,-95,-94,-92,-94,-95,-96,-95,697
73,72,75,39.7,-95,-95,-95,-94,-92,-94,-95,-95,-96,697
73,73,75,39.7,-95,-95,-94,-93,-92,-94,-95,-95,-96,697
73,73,75,39.8,-95,-95,-94,-94,-92,-94,-95,-95,-95,697
74,73,76,39.8,-95,-95,-94,-94,-92,-94,-95,-95,-96,697
74,73,76,39.9,-95,-95,-94,-94,-92,-94,-95,-95,-96,697
